Run-time: 0.8907155990600586 seconds
Total allocated memory size: 81.6 KiB
Algorithm: PSO-GRAANK (v2.0)
No. of (dataset) attributes: 11
No. of (dataset) tuples: 589
Velocity coeff.: 0.01
C1 coeff.: 0.1
C2 coeff.: 0.9
No. of particles: 5
Minimum support: 0.5
Number of cores: 4
Number of patterns: 1
Number of iterations: 100

0. Age
1. ALB
2. ALP
3. ALT
4. AST
5. BIL
6. CHE
7. CHOL
8. CREA
9. GGT
10. PROT

File: ../data/hcv_data.csv

Pattern : Support
['0+', '2+'] : 0.546


Iterations 
Iteration: Best Cost
0: 5.241090146750524e-05 
1: 5.241090146750524e-05 
2: 5.241090146750524e-05 
3: 5.241090146750524e-05 
4: 5.241090146750524e-05 
5: 5.241090146750524e-05 
6: 5.241090146750524e-05 
7: 5.241090146750524e-05 
8: 5.241090146750524e-05 
9: 5.241090146750524e-05 
10: 5.241090146750524e-05 
11: 5.241090146750524e-05 
12: 3.448038066340252e-05 
13: 3.448038066340252e-05 
14: 3.448038066340252e-05 
15: 3.448038066340252e-05 
16: 3.448038066340252e-05 
17: 3.448038066340252e-05 
18: 3.448038066340252e-05 
19: 3.448038066340252e-05 
20: 3.448038066340252e-05 
21: 3.448038066340252e-05 
22: 3.448038066340252e-05 
23: 3.448038066340252e-05 
24: 3.448038066340252e-05 
25: 3.448038066340252e-05 
26: 3.448038066340252e-05 
27: 3.448038066340252e-05 
28: 3.448038066340252e-05 
29: 3.448038066340252e-05 
30: 3.448038066340252e-05 
31: 3.448038066340252e-05 
32: 3.448038066340252e-05 
33: 3.448038066340252e-05 
34: 3.448038066340252e-05 
35: 3.448038066340252e-05 
36: 3.448038066340252e-05 
37: 3.448038066340252e-05 
38: 3.448038066340252e-05 
39: 3.448038066340252e-05 
40: 3.448038066340252e-05 
41: 3.448038066340252e-05 
42: 3.448038066340252e-05 
43: 3.448038066340252e-05 
44: 3.448038066340252e-05 
45: 3.448038066340252e-05 
46: 3.448038066340252e-05 
47: 3.448038066340252e-05 
48: 3.448038066340252e-05 
49: 3.448038066340252e-05 
50: 3.448038066340252e-05 
51: 3.448038066340252e-05 
52: 3.448038066340252e-05 
53: 3.448038066340252e-05 
54: 3.448038066340252e-05 
55: 3.448038066340252e-05 
56: 3.448038066340252e-05 
57: 3.448038066340252e-05 
58: 3.448038066340252e-05 
59: 3.448038066340252e-05 
60: 3.448038066340252e-05 
61: 3.448038066340252e-05 
62: 3.448038066340252e-05 
63: 3.448038066340252e-05 
64: 3.448038066340252e-05 
65: 3.448038066340252e-05 
66: 3.448038066340252e-05 
67: 3.448038066340252e-05 
68: 3.448038066340252e-05 
69: 3.448038066340252e-05 
70: 3.448038066340252e-05 
71: 3.448038066340252e-05 
72: 3.448038066340252e-05 
73: 3.448038066340252e-05 
74: 3.448038066340252e-05 
75: 3.448038066340252e-05 
76: 3.448038066340252e-05 
77: 3.448038066340252e-05 
78: 3.448038066340252e-05 
79: 3.448038066340252e-05 
80: 3.448038066340252e-05 
81: 3.448038066340252e-05 
82: 3.448038066340252e-05 
83: 3.448038066340252e-05 
84: 3.448038066340252e-05 
85: 3.448038066340252e-05 
86: 3.448038066340252e-05 
87: 3.448038066340252e-05 
88: 3.448038066340252e-05 
89: 3.448038066340252e-05 
90: 3.448038066340252e-05 
91: 3.448038066340252e-05 
92: 3.448038066340252e-05 
93: 3.448038066340252e-05 
94: 3.448038066340252e-05 
95: 3.448038066340252e-05 
96: 3.448038066340252e-05 
97: 3.448038066340252e-05 
98: 3.448038066340252e-05 
99: 3.448038066340252e-05 
