Run-time: 0.7031967639923096 seconds
Total allocated memory size: 89.2 KiB
Algorithm: GA-GRAANK (v2.0)
No. of (dataset) attributes: 11
No. of (dataset) tuples: 589
Population size: 5
PC: 0.5
Minimum support: 0.5
Number of cores: 4
Number of patterns: 4
Number of iterations: 100

0. Age
1. ALB
2. ALP
3. ALT
4. AST
5. BIL
6. CHE
7. CHOL
8. CREA
9. GGT
10. PROT

File: ../data/hcv_data.csv

Pattern : Support
['0+', '1-'] : 0.532
['0+', '2+'] : 0.546
['0+', '10-'] : 0.52
['0+', '7+'] : 0.547


Iterations 
Iteration: Best Cost
0: 0.00019809825673534074 
1: 0.00019809825673534074 
2: 5.8153058850895555e-05 
3: 5.8153058850895555e-05 
4: 5.8153058850895555e-05 
5: 5.8153058850895555e-05 
6: 5.8153058850895555e-05 
7: 5.8153058850895555e-05 
8: 5.8153058850895555e-05 
9: 5.8153058850895555e-05 
10: 5.8153058850895555e-05 
11: 5.8153058850895555e-05 
12: 5.8153058850895555e-05 
13: 5.8153058850895555e-05 
14: 5.8153058850895555e-05 
15: 5.8153058850895555e-05 
16: 5.8153058850895555e-05 
17: 5.8153058850895555e-05 
18: 5.8153058850895555e-05 
19: 5.8153058850895555e-05 
20: 5.8153058850895555e-05 
21: 5.8153058850895555e-05 
22: 5.8153058850895555e-05 
23: 5.8153058850895555e-05 
24: 5.8153058850895555e-05 
25: 5.8153058850895555e-05 
26: 5.8153058850895555e-05 
27: 5.8153058850895555e-05 
28: 5.8153058850895555e-05 
29: 5.8153058850895555e-05 
30: 5.8153058850895555e-05 
31: 5.8153058850895555e-05 
32: 4.8341873731025813e-05 
33: 4.8341873731025813e-05 
34: 4.8341873731025813e-05 
35: 4.8341873731025813e-05 
36: 4.8341873731025813e-05 
37: 4.8341873731025813e-05 
38: 4.8341873731025813e-05 
39: 4.8341873731025813e-05 
40: 4.8341873731025813e-05 
41: 4.8341873731025813e-05 
42: 4.8341873731025813e-05 
43: 4.8341873731025813e-05 
44: 4.8341873731025813e-05 
45: 4.8341873731025813e-05 
46: 4.8341873731025813e-05 
47: 4.8341873731025813e-05 
48: 4.8341873731025813e-05 
49: 4.8341873731025813e-05 
50: 4.8341873731025813e-05 
51: 4.8341873731025813e-05 
52: 4.8341873731025813e-05 
53: 4.8341873731025813e-05 
54: 4.8341873731025813e-05 
55: 4.8341873731025813e-05 
56: 4.8341873731025813e-05 
57: 4.8341873731025813e-05 
58: 4.8341873731025813e-05 
59: 4.8341873731025813e-05 
60: 4.8341873731025813e-05 
61: 4.8341873731025813e-05 
62: 4.8341873731025813e-05 
63: 4.8341873731025813e-05 
64: 4.8341873731025813e-05 
65: 4.8341873731025813e-05 
66: 4.8341873731025813e-05 
67: 4.8341873731025813e-05 
68: 4.8341873731025813e-05 
69: 4.8341873731025813e-05 
70: 4.8341873731025813e-05 
71: 4.8341873731025813e-05 
72: 4.8341873731025813e-05 
73: 4.8341873731025813e-05 
74: 4.8341873731025813e-05 
75: 4.8341873731025813e-05 
76: 4.8341873731025813e-05 
77: 4.8341873731025813e-05 
78: 4.8341873731025813e-05 
79: 4.8341873731025813e-05 
80: 4.8341873731025813e-05 
81: 4.8341873731025813e-05 
82: 4.8341873731025813e-05 
83: 4.8341873731025813e-05 
84: 3.803727653100038e-05 
85: 3.803727653100038e-05 
86: 3.803727653100038e-05 
87: 3.803727653100038e-05 
88: 3.803727653100038e-05 
89: 3.803727653100038e-05 
90: 2.654632333421821e-05 
91: 2.654632333421821e-05 
92: 2.654632333421821e-05 
93: 2.654632333421821e-05 
94: 2.654632333421821e-05 
95: 2.654632333421821e-05 
96: 2.654632333421821e-05 
97: 2.654632333421821e-05 
98: 2.654632333421821e-05 
99: 2.654632333421821e-05 
